affiliation_name,dmp_id,is_pilot_dmp,is_a_match,notes,provenance,related_work,type,publisher,container,publication_date,title,location,authors,weighted_score
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row,crossref,https://doi.org/10.1145/2992784,article,Association for Computing Machinery (ACM),"[""ACM Transactions on Architecture and Code Optimization""]",2016-10-25,Synergistic Analysis of Evolving Graphs,"vol: 13, iss: 4, pgs: 1-27",Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Yes,Grant number in Acknowledgements,openalex,https://doi.org/10.1145/3037697.3037747,article,,,2017-04-04,CoRAL,,Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 114,crossref,https://doi.org/10.1145/3037697.3037747,article,ACM,"[""Proceedings of the Twenty-Second International Conference on Architectural Support for Programming Languages and Operating Systems""]",2017-04-04,CoRAL,,Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Yes,Grant number in Acknowledgements,openalex,https://doi.org/10.1145/3037697.3037748,article,,,2017-04-04,KickStarter,,Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 116,crossref,https://doi.org/10.1145/3037697.3037748,article,ACM,"[""Proceedings of the Twenty-Second International Conference on Architectural Support for Programming Languages and Operating Systems""]",2017-04-04,KickStarter,,Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 114,openalex,https://doi.org/10.1145/3093315.3037747,article,Association for Computing Machinery,ACM SIGOPS Operating Systems Review,2017-04-04,CoRAL,"vol: 51, iss: 2, pgs: 223-236",Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 114,crossref,https://doi.org/10.1145/3093315.3037747,article,Association for Computing Machinery (ACM),"[""ACM SIGOPS Operating Systems Review""]",2017-04-04,CoRAL,"vol: 51, iss: 2, pgs: 223-236",Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 116,openalex,https://doi.org/10.1145/3093315.3037748,article,Association for Computing Machinery,ACM SIGOPS Operating Systems Review,2017-04-04,KickStarter,"vol: 51, iss: 2, pgs: 237-251",Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 116,crossref,https://doi.org/10.1145/3093315.3037748,article,Association for Computing Machinery (ACM),"[""ACM SIGOPS Operating Systems Review""]",2017-04-04,KickStarter,"vol: 51, iss: 2, pgs: 237-251",Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 114,openalex,https://doi.org/10.1145/3093336.3037747,article,Association for Computing Machinery,ACM SIGPLAN Notices,2017-04-04,CoRAL,"vol: 52, iss: 4, pgs: 223-236",Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 114,crossref,https://doi.org/10.1145/3093336.3037747,article,Association for Computing Machinery (ACM),"[""ACM SIGPLAN Notices""]",2017-04-04,CoRAL,"vol: 52, iss: 4, pgs: 223-236",Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 116,openalex,https://doi.org/10.1145/3093336.3037748,article,Association for Computing Machinery,ACM SIGPLAN Notices,2017-04-04,KickStarter,"vol: 52, iss: 4, pgs: 237-251",Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 116,crossref,https://doi.org/10.1145/3093336.3037748,article,Association for Computing Machinery (ACM),"[""ACM SIGPLAN Notices""]",2017-04-04,KickStarter,"vol: 52, iss: 4, pgs: 237-251",Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 114,openalex,https://doi.org/10.1145/3093337.3037747,article,ACM SIGARCH,ACM SIGARCH Computer Architecture News,2017-04-04,CoRAL,"vol: 45, iss: 1, pgs: 223-236",Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 114,crossref,https://doi.org/10.1145/3093337.3037747,article,Association for Computing Machinery (ACM),"[""ACM SIGARCH Computer Architecture News""]",2017-04-04,CoRAL,"vol: 45, iss: 1, pgs: 223-236",Keval Vora | Chen Tian | Rajiv Gupta | Ziang Hu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 116,openalex,https://doi.org/10.1145/3093337.3037748,article,ACM SIGARCH,ACM SIGARCH Computer Architecture News,2017-04-04,KickStarter,"vol: 45, iss: 1, pgs: 237-251",Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row; same DOI as row 116,crossref,https://doi.org/10.1145/3093337.3037748,article,Association for Computing Machinery (ACM),"[""ACM SIGARCH Computer Architecture News""]",2017-04-04,KickStarter,"vol: 45, iss: 1, pgs: 237-251",Keval Vora | Rajiv Gupta | Guoqing Xu,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Yes,Grant number in Acknowledgements,openalex,https://doi.org/10.1145/3297858.3304012,article,,,2019-04-04,PnP,,Chengshuo Xu | Keval Vora | Rajiv Gupta,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row,crossref,https://doi.org/10.1145/3297858.3304012,article,ACM,"[""Proceedings of the Twenty-Fourth International Conference on Architectural Support for Programming Languages and Operating Systems""]",2019-04-04,PnP,,Chengshuo Xu | Keval Vora | Rajiv Gupta,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Yes,Grant number in Acknowledgements,openalex,https://doi.org/10.1145/3302516.3307353,article,,,2019-02-16,Efficient concolic testing of MPI applications,,Hongbo Li | Zizhong Chen | Rajiv Gupta,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row,crossref,https://doi.org/10.1145/3302516.3307353,article,ACM,"[""Proceedings of the 28th International Conference on Compiler Construction""]",2019-02-16,Efficient concolic testing of MPI applications,,Hongbo Li | Zizhong Chen | Rajiv Gupta,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Yes,Grant number in Acknowledgements,openalex,https://doi.org/10.1145/3360582,article,Association for Computing Machinery,Proceedings of the ACM on Programming Languages,2019-10-10,DProf: distributed profiler with strong guarantees,"vol: 3, iss: OOPSLA, pgs: 1-24",Zachary Benavides | Keval Vora | Rajiv Gupta,10
"University of California, Riverside",https://doi.org/10.48321/D11E48BC8B,TRUE,Duplicate,duplicate of previous row,crossref,https://doi.org/10.1145/3360582,article,Association for Computing Machinery (ACM),"[""Proceedings of the ACM on Programming Languages""]",2019-10-10,DProf: distributed profiler with strong guarantees,"vol: 3, iss: OOPSLA, pgs: 1-24",Zachary Benavides | Keval Vora | Rajiv Gupta,10
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,related work is DMP,datacite,https://doi.org/10.48321/d16317,output-management-plan,DMPHub,,2022,Molecular mechanisms enabling nematophagous fungi to parasitize Heterodera schachtii females and that enable H. schachtii female development,,James Borneman,13
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,related work is DMP,datacite,https://doi.org/10.48321/d1c071,output-management-plan,DMPHub,,2023,"Obtaining the Materials, Results and Collaborations to Submit Grant Proposals on Nematode-Fungal Interactions and Nematode-Suppressive Soils",,James Borneman,13
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,related work is DMP,datacite,https://doi.org/10.48321/d1q59m,output-management-plan,DMPHub,,2023,PLANT BREEDING PARTNERSHIP: A Metabolic Modeling-Based Strategy to Accelerate the Citrus Genetic Engineering Process,,James Borneman,13
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,related work is DMP,datacite,https://doi.org/10.48321/d19w47,output-management-plan,DMPHub,,2022,Can Heterodera schachtii suppression be predicted by indigenous populations of fungi belonging to the Hyalorbilia oviparasitica clade?,,James Borneman,13
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,related work is DMP,datacite,https://doi.org/10.48321/d17653,output-management-plan,DMPHub,,2023,Determining the Traits that Enable a Biocontrol Fungus to Consistently Suppress Cyst Nematodes in Different Non-Sterile Soils,,James Borneman,13
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the dataset is re Crohns disease",datacite,https://doi.org/10.6084/m9.figshare.20496052.v1,dataset,figshare,,2022,"Additional file 1 of Crohn’s disease in endoscopic remission, obesity, and cases of high genetic risk demonstrates overlapping shifts in the colonic mucosal-luminal interface microbiome",,Jonathan P. Jacobs | Maryam Goudarzi | Venu Lagishetty | Dalin Li | Tytus Mak | Maomeng Tong | Paul Ruegger | Talin Haritunians | Carol Landers | Philip Fleshner | Eric Vasiliauskas | Andrew Ippoliti | Gil Melmed | David Shih | Stephan Targan | James Borneman | Albert J. Fornace | Dermot P. B. McGovern | Jonathan Braun,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the dataset is re Crohns disease",datacite,https://doi.org/10.6084/m9.figshare.20496052,dataset,figshare,,2022,"Additional file 1 of Crohn’s disease in endoscopic remission, obesity, and cases of high genetic risk demonstrate overlapping shifts in the colonic mucosal-luminal interface microbiome",,Jonathan P. Jacobs | Maryam Goudarzi | Venu Lagishetty | Dalin Li | Tytus Mak | Maomeng Tong | Paul Ruegger | Talin Haritunians | Carol Landers | Philip Fleshner | Eric Vasiliauskas | Andrew Ippoliti | Gil Melmed | David Shih | Stephan Targan | James Borneman | Albert J. Fornace | Dermot P. B. McGovern | Jonathan Braun,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the dataset is re Crohns disease",datacite,https://doi.org/10.6084/m9.figshare.20496055.v1,dataset,figshare,,2022,"Additional file 2 of Crohn’s disease in endoscopic remission, obesity, and cases of high genetic risk demonstrates overlapping shifts in the colonic mucosal-luminal interface microbiome",,Jonathan P. Jacobs | Maryam Goudarzi | Venu Lagishetty | Dalin Li | Tytus Mak | Maomeng Tong | Paul Ruegger | Talin Haritunians | Carol Landers | Philip Fleshner | Eric Vasiliauskas | Andrew Ippoliti | Gil Melmed | David Shih | Stephan Targan | James Borneman | Albert J. Fornace | Dermot P. B. McGovern | Jonathan Braun,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the dataset is re Crohns disease",datacite,https://doi.org/10.6084/m9.figshare.20496055,dataset,figshare,,2022,"Additional file 2 of Crohn’s disease in endoscopic remission, obesity, and cases of high genetic risk demonstrate overlapping shifts in the colonic mucosal-luminal interface microbiome",,Jonathan P. Jacobs | Maryam Goudarzi | Venu Lagishetty | Dalin Li | Tytus Mak | Maomeng Tong | Paul Ruegger | Talin Haritunians | Carol Landers | Philip Fleshner | Eric Vasiliauskas | Andrew Ippoliti | Gil Melmed | David Shih | Stephan Targan | James Borneman | Albert J. Fornace | Dermot P. B. McGovern | Jonathan Braun,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,Yes,is the DMP. Here is current USDA grant (2019-2025) on same topic,datacite,https://doi.org/10.48321/d11g6c,output-management-plan,DMPHub,,2022,Understanding a Natural Disease Tolerance Phenomenon Using a Metabolic Modeling-Based Approach,,James Borneman,13
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,Unsure,associated with same topic. unable to assess due to access.,openalex,https://doi.org/10.1093/jambio/lxae061,article,Oxford University Press,Journal of Applied Microbiology,2024-03-20,Specifically targeting antimicrobial peptides for inhibition of Candidatus Liberibacter asiaticus,"vol: 135, iss: 4",Samavath Mallawarachchi | Haoqi Wang | Nirmitee Mulgaonkar | Sonia Irigoyen | Carmen S. Padilla | Kranthi K. Mandadi | James Borneman | Sandun Fernando,14
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the article is related to gut microbiota",openalex,https://doi.org/10.1667/rade-21-00065.1,article,Radiation Research Society,Radiation Research,2021-12-10,Particle Radiation Side-Effects: Intestinal Microbiota Composition Shapes Interferon-γ-Induced Osteo-Immunogenicity,"vol: 197, iss: 2",Irene Maier | Paul Ruegger | Julia Deutschmann | Thomas H. Helbich | Peter Pietschmann | Robert H. Schiestl | James Borneman,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the article is related to gut microbiota",openalex,https://doi.org/10.1152/physiol.2023.38.s1.5734009,article,American Physiological Society,Physiology,2023-05-01,Intestinal Epithelial Cell PTPN2 Restricts Intestinal Permeability and Tight-Junction Remodelling Caused by Adherent-invasive E. coli in Mice,"vol: 38, iss: S1",Pritha Chatterjee | Marianne R. Spalinger | Ali Shawki | Alina N. Santos | Anica Sayoc | Hillmin Lei | Saloman Manz | Meli’sa Crawford | Vinicius Canale | James Borneman | Declan F. McCole,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the article is related to gut microbiota",openalex,https://doi.org/10.1096/fasebj.2022.36.s1.r2659,article,Wiley,The FASEB Journal,2022-05-01,Intestinal Epithelial PTPN2 Restricts Adherent‐Invasive E. coli Colonization and Promotes Anti‐Microbial Peptide Responses in Mice,"vol: 36, iss: S1",Pritha Chatterjee | Marianne R. Spalinger | Ali Shawki | Alina N. Santos | Casey M. Gries | Anica Sayoc | Vinicus Canale | Meli’sa Crawford | Hillmin Lei | James Borneman | Declan F. McCole,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the article is related to gut microbiota",openalex,https://doi.org/10.1080/19490976.2023.2229945,article,Landes Bioscience,Gut Microbes,2023-07-03,Diet high in linoleic acid dysregulates the intestinal endocannabinoid system and increases susceptibility to colitis in Mice,"vol: 15, iss: 1",Poonamjot Deol | Paul Ruegger | Geoffrey D. Logan | Ali Shawki | Li Jiang | Jonathan Mitchell | Jacqueline Yu | Varadh Piamthai | Sarah H. Radi | Sumaira Z. Hasnain | Kamil Borkowski | John W. Newman | Declan F. McCole | Meera G. Nair | Ansel Hsiao | James Borneman | Frances M. Sladek,12
"University of California, Riverside",https://doi.org/10.48321/D11G6C,FALSE,No,"I can't find that this DMP project was funded; also dmp is for plant breeding, while the dataset is re Crohns disease",openalex,https://doi.org/10.6084/m9.figshare.20496052.v1,dataset,,Figshare,2022-01-01,"Additional file 1 of Crohn’s disease in endoscopic remission, obesity, and cases of high genetic risk demonstrates overlapping shifts in the colonic mucosal-luminal interface microbiome",,Jonathan P. Jacobs | Maryam Goudarzi | Venu Lagishetty | Dalin Li | Tytus D. Mak | Man-Li Tong | Paul Ruegger | Talin Haritunians | Carol J. Landers | Philip Fleshner | Eric Vasiliauskas | Andrew Ippoliti | Gil Melmed | David Q. Shih | Stephan R. Targan | James Borneman | Albert J. Fornace | Dermot McGovern | Jonathan Braun,12
